imdb_id,youtube_id,genres,title,duration
tt0109675,elQbfktNb2A,['Drama'],Drop Squad (1994),113.6
tt0109686,tNLb4t9xgNM,['Comedy'],Dumb and Dumber (1994),165.2
tt0109688,j8zg_25-SYA,"['Action', 'Drama']",Ashes of Time (1994),134.8
tt0109699,XEREWi_FExY,"['Crime', 'Drama', 'Thriller']",Numbered Days (1994),154.3
tt0109758,Yxa7yLhYDg8,"['Comedy', 'Crime', 'Romance', 'Thriller']",Exit to Eden (1994),125.2
tt0109765,_0hjv-P4vig,"['Crime', 'Drama', 'Romance', 'Western']",F.T.W. (1994),106.9
tt0109770,r_X5C6e3ZeY,"['Action', 'Adventure', 'Family', 'Sci-Fi']",The Fantastic Four (1994),86.7
tt0109771,iGhlievFg24,"['Biography', 'Drama', 'Music']",Farinelli (1994),120.9
tt0109773,5jbrKAin0Hk,"['Action', 'Adventure', 'Comedy']",Fast Getaway II (Video 1994),114.1
tt0109781,5T6MeOnGSBM,"['Animation', 'Comedy', 'Drama', 'Fantasy']",Lesson Faust (1994),117.1
tt0109784,GVamLy2IobU,"['Comedy', 'Drama', 'Family']",A Feast at Midnight (1994),62.6
tt0109795,OE_PNYc-plQ,"['Action', 'Crime', 'Drama', 'Thriller']",The Fence (1994),101.1
tt0109809,6vqL8X5mDvs,['Horror'],FleshEater (1988),139.2
tt0109813,pMnEbfzllso,"['Comedy', 'Family', 'Fantasy']",The Flintstones (1994),103.2
tt0109816,m3iDFhOWGCQ,['Comedy'],Floundering (1994),93.1
tt0109823,rnpIvNykI3I,"['Romance', 'War', 'Drama']",For the Moment (1993),125.2
tt0109831,KFiF8-1cnAc,"['Comedy', 'Drama', 'Romance']",Four Weddings and a Funeral (1994),127.5
tt0109835,weifF8XXjoI,"['Biography', 'Western']",Frank & Jesse (1995),95.1
tt0109836,Lg17y6iz7Xs,"['Drama', 'Horror', 'Romance', 'Sci-Fi']",Mary Shelley's Frankenstein (1994),94.2
tt0109838,MxtoMckx9-Q,"['Comedy', 'Sci-Fi']",Freaked (1993),120.1
tt0109840,xe54tck3tuA,"['Action', 'Adventure', 'Drama', 'Romance', 'Thriller']",Freefall (1994),110.2
tt0109841,C3YXXXlN2K0,['Thriller'],French Silk (TV Movie 1994),87.1
tt0109842,9n7me832ObU,"['Crime', 'Drama', 'Thriller']",Fresh (1994),86.5
tt0109847,9P1_mlwXYcQ,"['Crime', 'Drama']",Death of A Cheerleader (TV Movie 1994),98.4
tt0109890,3y3AdZBvURw,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance', 'Thriller']",The Getaway (1994),150.0
tt0109891,gvlEQ7vLMro,"['Comedy', 'Crime', 'Family']",Getting Even with Dad (1994),157.4
tt0109893,vlM6ZrnJ7Wc,"['Comedy', 'Romance', 'Thriller']",Getting In (1994),98.8
tt0109920,m2godocX2A0,['Comedy'],A Good Man in Africa (1994),74.4
tt0109951,mdE9FXCUIbc,"['Comedy', 'Drama']",Guarding Tess (1994),30.7
tt0109962,CyAPqOdMHvY,"['Action', 'Comedy', 'Thriller']",From Beijing with Love (1994),117.9
tt0109966,MOlSsJvd1Hs,['Drama'],Gypsy Angels (1990),109.0
tt0109987,ZxG4m3Rr4g4,"['Crime', 'Drama', 'Thriller']",Hard Vice (1994),51.6
tt0110000,TgwDgva8quQ,"['Comedy', 'Crime']",Heads (TV Movie 1994),117.8
tt0110005,TfFDm9q8cS0,"['Biography', 'Crime', 'Drama', 'Thriller']",Heavenly Creatures (1994),77.1
tt0110022,UvYmXh2DiJ8,"['Crime', 'Horror', 'Sci-Fi']",The Hidden II (1993),132.3
tt0110027,eW_HzYMNOng,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",Highlander: The Final Dimension (1994),105.7
tt0110054,sxJbhZ8mA3s,"['Action', 'Adventure', 'Comedy', 'Drama', 'History', 'Romance']",The New Legend of Shaolin (1994),114.5
tt0110057,AglLHi4_0MM,"['Documentary', 'Drama', 'Sport']",Hoop Dreams (1994),116.6
tt0110060,5-2KY0ryPgI,['Comedy'],Hostage for a Day (TV Movie 1994),41.5
tt0110061,iVw0sLHX3dE,"['Action', 'Drama', 'Thriller']",Hostile Intentions (1995),173.7
tt0110074,dBa8p0NFwM8,"['Comedy', 'Drama', 'Fantasy']",The Hudsucker Proxy (1994),119.3
tt0110081,GAZUbjttUPc,"['Drama', 'War']",To Live (1994),105.3
tt0110091,mVzmH9toJp0,"['Comedy', 'Drama', 'Romance']",I Like It Like That (1994),149.5
tt0110097,j4UUAeof5Go,"['Comedy', 'Drama']",I'll Do Anything (1994),160.2
tt0110117,sRfSm-p5K7A,"['Action', 'Adventure', 'Fantasy']",Immortal Combat (1994),83.2
tt0110131,HeE9g-6UOL8,"['Drama', 'Thriller']",Incident at Deception Ridge (TV Movie 1994),103.1
tt0110146,jo9EJwkaPTQ,"['Drama', 'Romance']",Intersection (1994),111.6
tt0110148,HBTObecD93s,"['Drama', 'Horror']",Interview with the Vampire: The Vampire Chronicles (1994),152.1
tt0110167,cEvsrvQ2RD8,"['Comedy', 'Drama', 'Romance']",It Could Happen to You (1994),130.9
tt0110179,fB55YKNbz6k,['Drama'],"""Rebel Highway"" Jailbreakers (TV Episode 1994)",53.6
tt0110186,xzeTvIWxhek,"['Crime', 'Drama', 'Romance']",Jason's Lyric (1994),137.0
tt0110189,Jl7b3E4kbeY,"['Comedy', 'Crime']",The Jerky Boys (1995),199.4
tt0110200,m4QTnENUl-4,"['Action', 'Drama', 'Thriller']",Fist of Legend (1994),165.6
tt0110216,vvFBLJ7C1eo,"['Comedy', 'Romance', 'Sci-Fi']",Junior (1994),143.3
tt0110255,UKiAvG7hjnU,"['Action', 'Sport']",Kickboxer 4: The Aggressor (1994),95.7
tt0110259,Vnh6xMo02UE,"['Drama', 'Romance', 'Thriller']",Killer (1994),154.3
tt0110265,fqGj6bWX_6o,"['Crime', 'Thriller']",Killing Zoe (1993),91.1
tt0110296,0qQY4Oeey8M,['Drama'],Ladybird Ladybird (1994),79.5
tt0110305,ynCqco_hASw,"['Family', 'Adventure']",Lassie (1994),114.4
tt0110307,pwY3S5pyPbw,['Western'],The Last Outlaw (TV Movie 1993),125.9
tt0110308,nq7rQjqDhqQ,"['Crime', 'Drama', 'Romance', 'Thriller']",The Last Seduction (1994),99.0
tt0110313,1ewstP42zjk,"['Crime', 'Drama', 'Thriller']",The Last Word (1995),108.3
tt0110322,TR5E7Kuty3o,"['Drama', 'Romance', 'War', 'Western']",Legends of the Fall (1994),139.2
tt0110329,fPTC15gu_gk,"['Comedy', 'Fantasy', 'Horror']",Leprechaun 2 (1994),65.9
tt0110364,Oo3k1wVPARc,"['Comedy', 'Family', 'Sport']",Little Giants (1994),126.9
tt0110366,Mg-T5yCC_LU,"['Comedy', 'Family', 'Romance']",The Little Rascals (1994),200.8
tt0110367,F4-u_7hlAQc,"['Drama', 'Family', 'Romance']",Little Women (1994),35.7
tt0110392,L7JDt6mK6ng,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",Love Is a Gun (1994),134.8
tt0110395,B3AqG25J_Vo,"['Crime', 'Romance', 'Thriller']",Love and a .45 (1994),94.2
tt0110399,tERDJWEzhFk,"['Action', 'Comedy', 'Crime']",A Low Down Dirty Shame (1994),125.5
tt0110405,kIKjEnjj1SU,"['Comedy', 'Romance']",Paperback Romance (1994),32.7
tt0110410,zH_vLzxaUBw,"['Action', 'Horror']",Lurking Fear (1994),159.0
tt0110413,AjGr4tjEa5M,"['Action', 'Crime', 'Drama', 'Thriller']",Léon: The Professional (1994),155.0
tt0110432,wfOMMGJQuw4,"['Comedy', 'Family']",Magic Kid II (1994),108.8
tt0110443,6Vvlw7uPdn8,"['Adventure', 'Comedy', 'Family']",Major Payne (1995),118.3
tt0110455,soWVMrp250U,"['Comedy', 'Drama']",A Man of No Importance (1994),157.5
tt0110475,Ky9jhM_eNJU,"['Comedy', 'Crime', 'Fantasy']",The Mask (1994),107.2
tt0110478,mQ69CVbCiow,"['Action', 'Adventure', 'Comedy', 'Thriller', 'Western']",Maverick (1994),80.8
tt0110480,GgfiK3hjxYI,"['Documentary', 'Biography']",Maya Lin: A Strong Clear Vision (1994),30.1
tt0110490,wEU1Qz9pnGM,"['Action', 'Drama', 'Thriller']",Men of War (1994),131.2
tt0110496,rJeLP98gEv4,"['Biography', 'Drama']",Mesmer (1994),101.3
tt0110516,UuaARlicot8,"['Comedy', 'Romance']",Milk Money (1994),132.3
tt0110518,T38mLvgzLOk,['Comedy'],A Million to Juan (1994),135.8
tt0110524,We3jyl8xWWs,['Comedy'],Getting Any? (1994),173.8
tt0110538,dwBG2CXDXcc,"['Comedy', 'Drama']",Mixed Nuts (1994),159.9
tt0110593,WBYV5_76XWg,"['Comedy', 'Family', 'Fantasy']",Munchie Strikes Back (1994),94.3
tt0110598,eTFCFThbwbo,"['Comedy', 'Drama']",Muriel's Wedding (1994),120.8
tt0110604,Ss5Hw3uiArs,"['Crime', 'Thriller']",Mute Witness (1995),62.0
tt0110613,w3gVq6WXMpg,"['Comedy', 'Drama', 'Family', 'Romance']",My Girl 2 (1994),87.5
tt0110620,3L5f9EXKE5I,"['Drama', 'Horror']",Nadja (1994),96.9
tt0110622,bHUv8MvvxFk,"['Comedy', 'Crime']",Naked Gun 33 1/3: The Final Insult (1994),124.0
tt0110631,2PPs4kubU04,['Thriller'],Nightwatch (1994),92.9
tt0110632,XpLKNclOtLg,"['Crime', 'Drama']",Natural Born Killers (1994),106.5
tt0110638,n1Zay9SOYxA,['Drama'],Nell (1994),141.6
tt0110647,XiiyFFZjq0Y,"['Adventure', 'Comedy', 'Family', 'Fantasy']",The NeverEnding Story III (1994),85.1
tt0110649,0hEU3WAs34o,"['Comedy', 'Drama']",The New Age (1994),95.4
tt0110656,mYJVa2LUOLk,"['Comedy', 'Drama']",Next Door (TV Movie 1994),93.0
tt0110657,eDchGHJdRVs,"['Action', 'Drama', 'Family', 'Romance', 'Sport']",The Next Karate Kid (1994),31.2
tt0110671,2IfHLq0k6Q8,"['Comedy', 'Romance']",Nina Takes a Lover (1994),104.4
tt0110675,XX3EgMveF_I,"['Action', 'Crime', 'Drama', 'Thriller']",No Contest (1995),123.1
tt0110684,qH9C9_WsmLA,"['Comedy', 'Drama']",Nobody's Fool (1994),65.5
tt0110687,zInygRFVbxA,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",North (1994),146.0
tt0110706,5buqVnYiswA,"['Adventure', 'Comedy', 'Sci-Fi', 'Western']",Oblivion (1994),98.3
tt0110712,0uijz9WWE3Q,"['Drama', 'Romance', 'Thriller', 'War']",Of Love and Shadows (1994),102.6
tt0110719,S-fO805VDqI,"['Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",Window to Paris (1993),67.9
tt0110722,IXWBum4aZKs,"['Drama', 'Thriller']",Oleanna (1994),117.7
tt0110730,OLD7UETXPY0,"['Drama', 'Romance']",Once in a Lifetime (TV Movie 1994),184.7
tt0110733,r20G4vTo4ow,"['Action', 'Crime']",One Man Army (1994),103.5
tt0110737,zLrqyfkXt_A,"['Comedy', 'Romance']",Only You (1994),124.6
tt0110759,aIpuS8vTBts,['Comedy'],PCU (1994),131.4
tt0110769,QQqbpU-yEEA,"['Drama', 'Romance']","Red Firecracker, Green Firecracker (1994)",109.4
tt0110771,4NeHWLZbs0g,"['Comedy', 'Drama']",The Paper (1994),166.0
tt0110774,9wX8vcm_0C4,"['Drama', 'Mystery', 'Romance', 'Thriller']",Parallel Lives (TV Movie 1994),60.9
tt0110785,Pk3NMO339aE,['Drama'],La pasión turca (1994),79.2
tt0110805,GgGbwrZgOSM,"['Action', 'Drama', 'Thriller']",Pentathlon (1994),139.0
tt0110847,uYESTQg5YEU,"['Action', 'Comedy', 'Crime', 'Thriller']",Playing Dangerous (1995),124.7
tt0110857,F15NcS7NMwY,"['Comedy', 'Crime']",Police Academy: Mission to Moscow (1994),102.2
tt0110877,0or7hSz-7gc,"['Biography', 'Comedy', 'Drama', 'Romance']",The Postman (Il Postino) (1994),113.1
tt0110882,wHBQ4VsQaic,"['Drama', 'War']",Before the Rain (1994),135.9
tt0110891,LPOzoFKyR-s,"['Adventure', 'Drama']",Royal Deceit (1994),105.2
tt0110907,ENrpGFroUbw,"['Comedy', 'Drama']",Ready to Wear (1994),116.8
tt0110908,t0rnq1ItSkI,"['Action', 'Crime', 'Drama', 'Thriller']",Psy 2: Ostatnia krew (1994),130.3
tt0110910,iuw7-uGhFwI,['Comedy'],Pterodactyl Woman from Beverly Hills (1997),90.5
tt0110912,YBZp3tkua2Y,"['Crime', 'Drama']",Pulp Fiction (1994),155.0
tt0110917,0vBXwEkQyPs,"['Crime', 'Drama', 'Thriller']",A Pure Formality (1994),84.2
tt0110932,oOSnYt9k4kM,"['Biography', 'Drama', 'History']",Quiz Show (1994),125.7
tt0110936,5uOKf2CXhdI,"['Drama', 'Romance']",Radio Inside (1994),43.6
tt0110939,lgJUIRe6hYE,"['Comedy', 'Crime', 'Drama', 'Musical', 'Mystery', 'Romance']",Radioland Murders (1994),103.4
tt0110943,0So1yPDSUjA,"['Drama', 'Mystery']",Rampo (1994),87.2
tt0110944,mQ3kbX5jzX0,"['Action', 'Adventure', 'Drama', 'History', 'Romance']",Rapa Nui (1994),116.9
tt0110948,9X3fYTBl6ck,"['Action', 'Thriller']",Raw Justice (1994),95.8
tt0110950,NYqk1zgAwZA,"['Comedy', 'Drama', 'Romance']",Reality Bites (1994),30.1
tt0110955,_26ROmuSyTQ,"['Comedy', 'Crime', 'Drama']",The Ref (1994),136.0
tt0110978,Uya-iE-9EwE,"['Comedy', 'Horror', 'Thriller']",Texas Chainsaw Massacre: The Next Generation (1994),104.8
tt0110979,nEv4gy8QtDk,"['Drama', 'Romance']",Return to Two Moon Junction (1995),106.2
tt0110991,9CE9iQ9rzdk,"['Action', 'Drama']",Ring of Steel (1994),131.3
tt0110997,_ItXkYO1Xj0,"['Adventure', 'Crime', 'Thriller']",The River Wild (1994),189.7
tt0111002,0DAKZ7FCXuw,"['Action', 'Drama']",Roadracers (TV Movie 1994),31.4
tt0111003,soyYhEDDzv4,"['Horror', 'Sci-Fi', 'Thriller']",The Puppet Masters (1994),119.1
tt0111019,HW_mUfpGjiI,['Drama'],Wild Reeds (1994),61.8
tt0111021,emVT47BnPMk,"['Drama', 'Mystery', 'Sci-Fi']",Roswell (TV Movie 1994),115.1
tt0111033,Lx0Ekz6mBA0,['Drama'],"""Rebel Highway"" Runaway Daughters (TV Episode 1994)",27.5
tt0111048,CLQ_dlkA6sU,"['Comedy', 'Drama']",S.F.W. (1994),117.3
tt0111054,X2vyr662x4Q,['Drama'],Safe Passage (1994),180.2
tt0111070,M8GcjB6WnPY,"['Comedy', 'Drama', 'Family', 'Fantasy']",The Santa Clause (1994),132.1
tt0111079,zG6jETB-u7I,['Adventure'],Savage Land (1994),147.5
tt0111102,mJNjXDI1RVc,['Drama'],Second Best (1994),118.2
tt0111112,fWoyGukz1ag,"['Drama', 'Family', 'Fantasy']",The Secret of Roan Inish (1994),122.7
tt0111125,YQgzpWjpepk,"['Drama', 'Mystery', 'Romance', 'Thriller']",Separate Lives (1995),123.9
tt0111127,DtR1czXKJqo,"['Comedy', 'Crime', 'Thriller']",Serial Mom (1994),120.6
tt0111133,4VdZQg_PrJc,"['Action', 'Crime', 'Thriller']",The Seventh Floor (1994),102.7
tt0111143,8LYIcXs4HV0,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Mystery', 'Thriller']",The Shadow (1994),32.7
tt0111151,_HUcut4sKOc,"['Thriller', 'Drama', 'Mystery', 'Romance']",Mad Dogs and Englishmen (1995),71.3
tt0111161,w5TtH3pm2BY,['Drama'],The Shawshank Redemption (1994),133.2
tt0111175,2ucILiZBHpo,"['Comedy', 'Horror', 'Thriller']",Shrunken Heads (1994),120.5
tt0111187,wZay5lGzWZg,"['Drama', 'Mystery', 'Thriller']",Silent Fall (1994),118.0
tt0111190,XzIf1AVPMGE,"['Comedy', 'Thriller']",The Silence of the Hams (1994),87.3
tt0111194,e7bD5BNqfwY,"['Drama', 'Comedy']",A Simple Twist of Fate (1994),20.1
tt0111201,JTzat7vRdCQ,"['Comedy', 'Drama', 'Romance']",Sirens (1994),106.9
tt0111205,PFSgroHKkQI,"['Drama', 'Thriller']",Sister My Sister (1994),122.5
tt0111216,YSpmO9doako,"['Crime', 'Horror', 'Mystery', 'Thriller']",Slaughter of the Innocents (1993),35.8
tt0111237,gGRJkaxndzg,"['Comedy', 'Drama']",Somebody to Love (1994),118.0
tt0111248,MDbbgm0qFmI,['Comedy'],South Beach Academy (1996),63.5
tt0111252,zCxlFPnsEU4,"['Comedy', 'Drama']",Spanking the Monkey (1994),121.8
tt0111255,1sJSVE-ZQ7Q,"['Action', 'Crime', 'Drama', 'Thriller']",The Specialist (1994),121.5
tt0111256,PxZo3oM5k2E,"['Comedy', 'Romance']",Speechless (1994),175.3
tt0111257,aRmhneo5A48,"['Action', 'Adventure', 'Crime', 'Thriller']",Speed (1994),166.8
tt0111280,MUieGh1fHSI,"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller']",Star Trek: Generations (1994),137.1
tt0111282,_mucMCddPy0,"['Action', 'Adventure', 'Sci-Fi']",Stargate (1994),158.4
tt0111293,SuPtrBufy5Q,"['Comedy', 'Music']",The Stöned Age (1994),142.0
tt0111300,aH3ppu2LHEs,['Action'],Stranglehold (1994),79.8
tt0111309,rBGjUQJ_1Dc,"['Comedy', 'Drama']",The Sum of Us (1994),104.8
tt0111323,6SdUm-xFu38,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",Surviving the Game (1994),116.6
tt0111333,BAa1KfuEe4Y,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",The Swan Princess (1994),98.2
tt0111385,v81Aj3R9v1M,['Sci-Fi'],TekWar (TV Movie 1994),133.4
tt0111391,VPOJI2L0OnI,['Thriller'],Temptation (1994),93.6
tt0111397,M6ImEutHJrM,"['Comedy', 'Crime']",Teresa's Tattoo (1994),115.6
tt0111400,cMzjb5OeYng,"['Action', 'Mystery', 'Romance', 'Thriller']",Terminal Velocity (1994),144.1
tt0111418,QWKJ-avtMWQ,"['Comedy', 'Romance', 'Drama']",Threesome (1994),102.3
tt0111419,EzVA8BmskjA,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",Thumbelina (1994),123.1
tt0111438,WuujAfDRSfc,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",Timecop (1994),114.1
tt0111470,o6sq_bFvm8o,"['Comedy', 'Family', 'Fantasy']",Trading Mom (1994),171.3
tt0111477,PGHRkervPL4,"['Adventure', 'Comedy', 'Crime', 'Romance']",Trapped in Paradise (1994),139.1
tt0111492,YY2DEdCq3Hc,['Western'],Trigger Fast (1994),119.8
tt0111495,BMm0goTX2qo,"['Drama', 'Mystery', 'Romance']",Three Colors: Red (1994),88.7
tt0111503,3B7HG8_xbDw,"['Action', 'Comedy', 'Thriller']",True Lies (1994),147.1
tt0111507,MTt8KGGZcaI,"['Comedy', 'Drama', 'Romance']",Three Colors: White (1994),92.4
tt0111543,yJPV9S-Rdns,"['Adventure', 'Comedy', 'Romance']","Little Indian, Big City (1994)",101.2
tt0111547,Md29euYUeZo,"['Horror', 'Sci-Fi']",The Unborn II (1994),86.1
tt0111573,iR-G_3GVDeg,"['Drama', 'Romance']",The Voyeur (1994),52.5
tt0111579,1gPzpr08hFk,"['Drama', 'History', 'War']",Burnt by the Sun (1994),63.9
tt0111618,dC-awbyiLJc,"['Comedy', 'Drama']",Uma Vida Normal (1994),92.5
tt0111653,PfabKcoGFmE,"['Adventure', 'Comedy', 'Western']",Wagons East (1994),159.7
tt0111667,BzB_Qkl2Gec,['Drama'],The War (1994),207.9
tt0111672,HeLbPB9X5Mo,"['Sci-Fi', 'Horror']",Watchers III (1994),90.0
tt0111686,F6Dk9asJ0QY,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",Wes Craven's New Nightmare (1994),202.6
tt0111689,O97kuR4oRok,"['Comedy', 'Drama', 'Romance', 'Thriller']",What Happened Was... (1994),100.6
tt0111701,miZqfo6Hn-k,"['Adventure', 'Family']",White Fang 2: Myth of the White Wolf (1994),63.3
tt0111711,p_ww1EUAnd8,['Thriller'],Widow's Kiss (TV Movie 1996),114.7
tt0111730,wVcYIJ0StHk,"['Crime', 'Fantasy', 'Mystery']",Witch Hunt (TV Movie 1994),126.1
tt0111732,tWMwABOTRjQ,"['Comedy', 'Drama']",With Honors (1994),30.7
tt0111737,TnP0mf1Ooro,"['Crime', 'Drama']",Witness to the Execution (TV Movie 1994),131.9
tt0111742,JBwwLfog4Yo,"['Drama', 'Horror', 'Romance', 'Thriller']",Wolf (1994),129.2
tt0111752,-y9LgpU2ugQ,['Drama'],Wu Kui (1994),111.3
tt0111756,BS5n_Ql1v2k,"['Adventure', 'Biography', 'Crime', 'Drama', 'Western']",Wyatt Earp (1994),213.1
tt0111787,saLrn1DR3jk,"['Comedy', 'Drama']",Yankee Zulu (1993),107.7
tt0111797,l7pKpO8NErU,"['Comedy', 'Drama', 'Romance']",Eat Drink Man Woman (1994),82.8
tt0111800,_TgnnFEmBzs,"['Action', 'Comedy', 'Drama']",Wing Chun (1994),98.9
tt0111804,Nl-U_R7VEr8,"['Documentary', 'Comedy']",Martin Lawrence: You So Crazy (1994),81.5
tt0111836,RXiOLvWsXXM,"['Action', 'Crime']",Hunting List (1994),89.6
tt0111845,T4Ue-t2XKnU,['Drama'],Through the Olive Trees (1994),83.4
tt0112018,TC_EQAP2Jc4,['Sci-Fi'],The Invaders (TV Mini,93.1
tt0112040,FhbrLjcAPw0,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",The Langoliers (TV Mini,110.3
tt0112041,dQqB0Y-b7xM,"['Drama', 'Western']",Streets of Laredo (TV Mini,157.3
tt0112257,5eIiJksgwy0,"['Horror', 'Mystery', 'Thriller']",301/302 (1995),91.8
tt0112266,AKlWiv6EfjQ,"['Action', 'Thriller', 'Drama']",Midnight Heat (TV Movie 1996),83.9
tt0112281,jhoFzCYPTl4,"['Adventure', 'Comedy', 'Crime']",Ace Ventura: When Nature Calls (1995),113.6
tt0112302,-C-xXZyX2zU,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance', 'Western']",Tom and Huck (1995),59.4
tt0112304,ijiw93fLXWU,['Drama'],Adão e Eva (1995),114.3
tt0112342,Uwnm9QAwhzE,"['Adventure', 'Drama', 'Family']",The Amazing Panda Adventure (1995),90.8
tt0112346,UrC75wUKoFM,"['Comedy', 'Drama', 'Romance']",The American President (1995),169.5
tt0112362,rx9wZfaxIfQ,"['Drama', 'Romance']",Angel Baby (1995),129.8
tt0112365,bdqnz-FtIog,"['Drama', 'Romance']",Angels and Insects (1995),159.9
tt0112374,mfTth8tAqjk,"['Family', 'Musical']",Annie: A Royal Adventure! (TV Movie 1995),93.0
tt0112379,qiAyu1qKkfE,"['Comedy', 'Drama']",Antonia's Line (1995),97.6
tt0112384,e3ZtOS4MCkk,"['Adventure', 'Drama', 'History']",Apollo 13 (1995),97.6
tt0112401,pDvmM72h4HQ,"['Action', 'Crime', 'Thriller']",Assassins (1995),65.8
tt0112408,h7IISdc12Oo,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Attack of the 60 Foot Centerfold (1995),85.0
tt0112427,HPBkA3GuvcY,"['Comedy', 'Drama', 'Romance']",An Awfully Big Adventure (1995),118.3
tt0112431,ZEBQjULE7dE,"['Comedy', 'Drama', 'Family']",Babe (1995),58.3
tt0112433,Zbic5p2x33M,"['Action', 'Crime', 'Drama']",Baby Face Nelson (1996),129.6
tt0112435,zBmEySbwGsk,"['Comedy', 'Drama', 'Family']",The Baby,121.0
tt0112442,mPQ_uErLwFE,"['Action', 'Comedy', 'Crime', 'Thriller']",Bad Boys (1995),167.9
tt0112443,2WBdyJAihWI,"['Crime', 'Drama', 'Thriller']",Bad Company (1995),127.3
tt0112445,jL4l_tyPC0Y,"['Drama', 'Family']",The White Balloon (1995),103.6
tt0112447,GUm0qQqtEmE,"['Drama', 'Crime', 'Thriller']",Baja (Video 1995),81.9
tt0112454,bh2E4djUXEo,"['Comedy', 'Music']",Bandwagon (1996),100.2
tt0112461,Pw4Emswx39k,"['Biography', 'Crime', 'Drama', 'Sport']",The Basketball Diaries (1995),132.0
tt0112462,RaG5863fizw,"['Action', 'Adventure', 'Fantasy']",Batman Forever (1995),143.1
tt0112471,jGvcbSabADM,"['Drama', 'Romance']",Before Sunrise (1995),99.6
tt0112499,K4MltltKq4k,"['Comedy', 'Family', 'Sport']",The Big Green (1995),136.1
tt0112508,k3PUNBE9J0A,['Comedy'],Billy Madison (1995),138.9
tt0112515,5QU8E31o_EA,"['Adventure', 'Crime', 'Drama', 'Romance', 'Thriller']",Black Day Blue Night (1995),96.2
tt0112519,6qSzRRlarBI,"['Action', 'Crime', 'Sci-Fi']",Black Scorpion (1995),159.1
tt0112525,pt0_tvxDgjg,['Horror'],Blonde Heaven (1995),59.3
tt0112536,0taW8Kejy2c,"['Action', 'Sport']",Bloodsport 2 (1996),114.6
tt0112537,iFjRxN3pw9s,"['Comedy', 'Drama', 'Romance', 'Sport']",Blue Juice (1995),124.1
tt0112541,72ue1Jqy01E,['Comedy'],Blue in the Face (1995),86.1
tt0112545,o1gE_3ltCho,"['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",The Seventh Brother (1991),54.5
tt0112547,Yn7m7NpSZ9Y,"['Mystery', 'Thriller']",Bodily Harm (1995),129.4
tt0112564,G29FcmxHvX0,['Drama'],Boston Kickout (1995),119.6
tt0112572,yqIvKsdvA-w,['Comedy'],The Brady Bunch Movie (1995),105.8
tt0112573,rXYCBBJBj6Y,"['Biography', 'Drama', 'History', 'War']",Braveheart (1995),132.8
tt0112585,QEFxzbRLOmg,"['Comedy', 'Drama', 'Romance']",The Brothers McMullen (1995),115.5
tt0112602,Jq2ofg3bB_g,"['Adventure', 'Comedy', 'Crime', 'Family', 'Mystery']",Bushwhacked (1995),114.3
tt0112619,H6cosTYH8E0,['Drama'],Midaq Alley (1995),157.9
tt0112637,ccq3f9-lQyM,"['Biography', 'Drama', 'Romance']",Carrington (1995),151.6
tt0112641,ATgdAVYlczQ,"['Crime', 'Drama']",Casino (1995),144.3
tt0112642,kppS6cJE02M,"['Comedy', 'Family', 'Fantasy']",Casper (1995),66.4
tt0112651,JL_vrb4-6_0,"['Documentary', 'History']",The Celluloid Closet (1995),131.3
tt0112655,o6A6WI2tinY,"['Action', 'Thriller']",Chain of Command (1994),74.6
tt0112656,PKSuoOBl_00,['Thriller'],Chameleon (1995),116.3
tt0112660,d4XuZmIUui0,['Drama'],Angel Heart (1995),110.7
tt0112668,ZjIfs2BSs_o,"['Animation', 'Drama', 'Family', 'Fantasy', 'Musical']",A Christmas Carol (Video 1997),77.8
tt0112681,20KiHIT6wu0,"['Biography', 'Crime', 'Drama', 'History', 'Thriller']",Citizen X (TV Movie 1995),119.8
tt0112682,CNYG9cXTSds,"['Fantasy', 'Sci-Fi']",The City of Lost Children (1995),147.2
tt0112688,YsFUoioGePc,"['Crime', 'Drama', 'Mystery']",Clockers (1995),160.4
tt0112697,yHDcD_xhwAo,"['Comedy', 'Romance']",Clueless (1995),156.1
tt0112700,k9Jj9SJInBs,"['Action', 'Thriller']",Body Count (1995),89.1
tt0112715,icu59hembVk,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']",Congo (1995),146.1
tt0112722,lsmXhM4yfU0,"['Drama', 'Mystery', 'Thriller']",Copycat (1995),120.2
tt0112732,52bYkFVDxYc,"['Action', 'Drama', 'Thriller']",Crash (1995),100.1
